transaction_id,date,time_id,passenger_id,route_id,route_name,bus_id,bus_number,bus_type,fuel_type,capacity,source_stop,destination_stop,boarding_time,age_group,gender,ticket_type,fare_type_id,fare_code,discount_percent,base_fare,actual_fare,concession_flag,zone_source,zone_dest,region_source,region_dest,distance_km,day_of_week,season,holiday_flag,peak_hour_flag,frequency_weekday,frequency_sunday,first_bus,last_bus
5645,2025-03-24,83,15645,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Panvel Station (W),New Panvel Bridge,17:25:00,Student,Female,Single,2,STUDENT,25.0,14.0,10.5,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5646,2025-03-24,83,15646,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,17:25:00,Adult,Female,Weekly,7,WEEKLY,10.0,12.6,11.34,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5647,2025-03-24,83,15647,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Panvel Bus Station / Shivajinagar,Thane Naka / Garden Hotel,17:25:00,Student,Female,Single,2,STUDENT,25.0,18.67,14.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5648,2025-03-24,83,15648,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Panvel Station (W),Amardham / C.K.T College,17:25:00,Adult,Male,Monthly,6,MONTHLY,15.0,18.67,15.87,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5649,2025-03-24,83,15649,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Amardham / C.K.T College,Khanda Gaon Netrajyot Hospital,17:25:00,Adult,Female,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5650,2025-03-24,83,15650,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,New Panvel Bridge,Khanda Gaon Netrajyot Hospital,17:25:00,Senior,Male,Single,3,SENIOR,50.0,18.67,9.33,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5651,2025-06-19,170,15651,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),Thane Naka / Garden Hotel,16:51:00,Senior,Female,Single,3,SENIOR,50.0,23.33,11.67,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5652,2025-06-19,170,15652,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,16:51:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5653,2025-06-19,170,15653,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Asudgaon Depot,16:51:00,Child,Female,Single,4,CHILD,50.0,23.33,11.67,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5654,2025-06-19,170,15654,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Netrajyot Hospital,16:51:00,Adult,Female,Daily,8,DAILY,5.0,12.6,11.97,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5655,2025-06-19,170,15655,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),Orion Mall Panvel,16:51:00,Senior,Female,Single,3,SENIOR,50.0,12.6,6.3,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5656,2025-06-19,170,15656,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Bus Station / Shivajinagar,Asudgaon Depot,16:51:00,Child,Female,Single,4,CHILD,50.0,32.67,16.33,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5657,2025-06-19,170,15657,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Amardham / C.K.T College,16:51:00,Adult,Female,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5658,2025-06-19,170,15658,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Bus Station / Shivajinagar,New Panvel Bridge,16:51:00,Adult,Male,Weekly,7,WEEKLY,10.0,12.6,11.34,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5659,2025-06-19,170,15659,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Asudgaon Depot,16:51:00,Adult,Male,Monthly,6,MONTHLY,15.0,23.33,19.83,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5660,2025-06-19,170,15660,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Bus Station / Shivajinagar,Khanda Gaon Colony,16:51:00,Adult,Male,Single,1,REGULAR,0.0,23.33,23.33,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5661,2025-06-19,170,15661,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Bus Station / Shivajinagar,Amardham / C.K.T College,16:51:00,Senior,Female,Single,3,SENIOR,50.0,14.0,7.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5662,2025-06-19,170,15662,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Orion Mall Panvel,Thane Naka / Garden Hotel,16:51:00,Adult,Female,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5663,2025-06-19,170,15663,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Asudgaon Depot,16:51:00,Adult,Female,Monthly,6,MONTHLY,15.0,14.0,11.9,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5664,2025-06-19,170,15664,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Amardham / C.K.T College,16:51:00,Child,Male,Return,4,CHILD,50.0,12.6,12.6,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Thursday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5665,2024-12-23,358,15665,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Asudgaon Depot,17:02:00,Adult,Male,Daily,8,DAILY,5.0,14.0,13.3,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5666,2024-12-23,358,15666,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Amardham / C.K.T College,Asudgaon Depot,10:53:00,Senior,Female,Return,3,SENIOR,50.0,18.67,18.67,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5667,2024-12-23,358,15667,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Netrajyot Hospital,10:53:00,Student,Male,Weekly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5668,2024-12-23,358,15668,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Netrajyot Hospital,10:53:00,Child,Male,Single,4,CHILD,50.0,12.6,6.3,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5669,2024-12-23,358,15669,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Orion Mall Panvel,Thane Naka / Garden Hotel,10:53:00,Student,Female,Weekly,2,STUDENT,25.0,14.0,10.5,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5670,2024-12-23,358,15670,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,10:53:00,Adult,Female,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5671,2024-12-23,358,15671,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Asudgaon Depot,10:53:00,Adult,Female,Monthly,6,MONTHLY,15.0,23.33,19.83,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5672,2024-12-23,358,15672,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Asudgaon Depot,10:53:00,Adult,Male,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5673,2024-12-23,358,15673,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,10:53:00,Child,Male,Single,4,CHILD,50.0,12.6,6.3,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5674,2024-12-23,358,15674,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Khanda Gaon Colony,10:53:00,Adult,Female,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5675,2024-12-23,358,15675,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Asudgaon Depot,10:53:00,Adult,Female,Weekly,7,WEEKLY,10.0,14.0,12.6,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5676,2024-12-23,358,15676,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Amardham / C.K.T College,Asudgaon Depot,10:53:00,Adult,Female,Weekly,7,WEEKLY,10.0,18.67,16.8,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5677,2024-12-23,358,15677,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Colony,10:53:00,Student,Other,Monthly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5678,2024-12-23,358,15678,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,10:53:00,Adult,Male,Daily,8,DAILY,5.0,12.6,11.97,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5679,2024-12-23,358,15679,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Colony,10:53:00,Adult,Female,Daily,8,DAILY,5.0,12.6,11.97,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5680,2024-12-23,358,15680,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,10:53:00,Adult,Male,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5681,2025-01-20,20,15681,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,14:08:00,Adult,Female,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5682,2025-01-20,20,15682,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Panvel Station (W),Khanda Gaon Colony,14:08:00,Senior,Female,Single,3,SENIOR,50.0,28.0,14.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5683,2025-01-20,20,15683,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,14:08:00,Student,Male,Monthly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5684,2025-01-20,20,15684,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,14:08:00,Adult,Male,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5685,2025-01-20,20,15685,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Panvel Bus Station / Shivajinagar,Asudgaon Depot,14:08:00,Child,Female,Single,4,CHILD,50.0,32.67,16.33,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5686,2025-01-20,20,15686,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Thane Naka / Garden Hotel,Asudgaon Depot,14:08:00,Senior,Female,Return,3,SENIOR,50.0,14.0,14.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,FALSE,28,32,06:00:00,22:00:00
5687,2025-01-20,20,15687,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Colony,Asudgaon Depot,07:00:00,Student,Female,Monthly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5688,2025-01-20,20,15688,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Thane Naka / Garden Hotel,Khanda Gaon Colony,07:00:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5689,2025-01-20,20,15689,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Panvel Bus Station / Shivajinagar,New Panvel Bridge,07:00:00,Child,Male,Single,4,CHILD,50.0,12.6,6.3,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Winter,FALSE,TRUE,28,32,06:00:00,22:00:00
5690,2025-02-23,54,15690,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,New Panvel Bridge,Asudgaon Depot,18:29:00,Adult,Male,Single,1,REGULAR,0.0,23.33,23.33,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Sunday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5691,2025-02-23,54,15691,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,New Panvel Bridge,Khanda Gaon Colony,18:29:00,Adult,Male,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Sunday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5692,2025-02-23,54,15692,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,18:29:00,Adult,Male,Return,1,REGULAR,0.0,12.6,25.2,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Sunday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5693,2025-02-23,54,15693,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Panvel Bus Station / Shivajinagar,Orion Mall Panvel,16:48:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Sunday,Winter,TRUE,FALSE,28,32,06:00:00,22:00:00
5694,2025-02-23,54,15694,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Khanda Gaon Netrajyot Hospital,Asudgaon Depot,16:48:00,Student,Female,Single,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Sunday,Winter,TRUE,FALSE,28,32,06:00:00,22:00:00
5695,2024-11-02,307,15695,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),Amardham / C.K.T College,08:39:00,Student,Female,Single,2,STUDENT,25.0,18.67,14.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5696,2024-11-02,307,15696,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Asudgaon Depot,08:39:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5697,2024-11-02,307,15697,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),Khanda Gaon Colony,08:39:00,Adult,Male,Return,1,REGULAR,0.0,28.0,56.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5698,2024-11-02,307,15698,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),Panvel Bus Station / Shivajinagar,08:39:00,Adult,Female,Return,1,REGULAR,0.0,12.6,25.2,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5699,2024-11-02,307,15699,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,New Panvel Bridge,Khanda Gaon Colony,08:39:00,Adult,Female,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5700,2024-11-02,307,15700,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,08:39:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,TRUE,28,32,06:00:00,22:00:00
5701,2024-11-02,307,15701,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Panvel Station (W),Asudgaon Depot,09:40:00,Adult,Male,Single,1,REGULAR,0.0,37.33,37.33,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,FALSE,28,32,06:00:00,22:00:00
5702,2024-11-02,307,15702,42,24 V.AC (AD),149,MH04SN4820,AC,Diesel,40,Panvel Bus Station / Shivajinagar,Asudgaon Depot,09:40:00,Student,Female,Monthly,2,STUDENT,25.0,32.67,24.5,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Saturday,Winter,TRUE,FALSE,28,32,06:00:00,22:00:00
5703,2025-06-23,174,15703,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,09:31:00,Adult,Female,Monthly,6,MONTHLY,15.0,12.6,10.71,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5704,2025-06-23,174,15704,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Amardham / C.K.T College,Khanda Gaon Colony,09:31:00,Student,Female,Weekly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5705,2025-06-23,174,15705,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Amardham / C.K.T College,Thane Naka / Garden Hotel,09:31:00,Student,Female,Weekly,2,STUDENT,25.0,12.6,9.45,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5706,2025-06-23,174,15706,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Asudgaon Depot,09:31:00,Adult,Female,Single,1,REGULAR,0.0,14.0,14.0,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5707,2025-06-23,174,15707,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Asudgaon Depot,11:44:00,Child,Male,Single,4,CHILD,50.0,14.0,7.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5708,2025-06-23,174,15708,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,Orion Mall Panvel,Khanda Gaon Colony,13:16:00,Child,Male,Return,4,CHILD,50.0,18.67,18.67,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5709,2025-06-23,174,15709,42,24 V.AC (AD),148,MH04NV3946,AC,Diesel,39,New Panvel Bridge,Asudgaon Depot,13:16:00,Adult,Female,Monthly,6,MONTHLY,15.0,23.33,19.83,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Monday,Summer,FALSE,FALSE,28,32,06:00:00,22:00:00
5710,2025-08-05,217,15710,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Khanda Gaon Colony,Khanda Gaon Netrajyot Hospital,10:07:00,Adult,Female,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Tuesday,Monsoon,FALSE,FALSE,28,32,06:00:00,22:00:00
5711,2025-08-05,217,15711,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Panvel Station (W),New Panvel Bridge,10:07:00,Child,Male,Single,4,CHILD,50.0,14.0,7.0,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Tuesday,Monsoon,FALSE,FALSE,28,32,06:00:00,22:00:00
5712,2025-08-05,217,15712,42,24 V.AC (AD),150,MH04IH4498,AC,CNG,36,Thane Naka / Garden Hotel,Khanda Gaon Netrajyot Hospital,10:07:00,Adult,Female,Weekly,7,WEEKLY,10.0,12.6,11.34,TRUE,Harbour_Line,Panvel,Navi_Mumbai,Raigad_District,25.6,Tuesday,Monsoon,FALSE,FALSE,28,32,06:00:00,22:00:00
5713,2024-12-01,336,15713,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Dadoji Kondadev Stadium,Helan Kelar Institute,08:53:00,Student,Female,Single,2,STUDENT,25.0,24.0,18.0,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5714,2024-12-01,336,15714,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Bharat Bijlee Airoli,Rajiv Gandhi College,08:53:00,Adult,Male,Single,1,REGULAR,0.0,19.71,19.71,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5715,2024-12-01,336,15715,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Sant Rajinder Singh Ashram,Bhoomi Oscar Chowk,08:53:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5716,2024-12-01,336,15716,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Airoli Station,Gothivali Village / Telephone Exchange,08:53:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5717,2024-12-01,336,15717,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Standard Alkali Company,Helan Kelar Institute,08:53:00,Student,Male,Monthly,2,STUDENT,25.0,12.6,9.45,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5718,2024-12-01,336,15718,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Rajiv Gandhi College,Ghansoli Depot,08:53:00,Adult,Male,Single,1,REGULAR,0.0,12.6,12.6,FALSE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
5719,2024-12-01,336,15719,43,24 V.AC (GD),153,MH04XT2818,AC,Diesel,37,Mahagiri Koliwada,Vitava Village,08:53:00,Senior,Male,Single,3,SENIOR,50.0,12.6,6.3,TRUE,Navi_Mumbai,Panvel,Navi_Mumbai,Raigad_District,21.7,Sunday,Winter,TRUE,TRUE,32,38,06:30:00,21:15:00
